Support_Year;Cluster;Timestep;HP;EB
0;1;58;17.521;0.0
0;1;59;17.472;0.0
0;1;60;13.123;0.0
0;1;61;20.066;0.0
0;1;62;16.44;0.0
0;1;63;340.047;0.0
0;1;64;66.366;0.0
0;1;65;0.0;0.0
0;1;66;0.0;0.0
0;1;67;0.0;0.0
0;1;68;0.0;0.0
0;1;69;0.0;0.0
0;1;70;0.0;0.0
0;1;71;0.0;0.0
0;1;72;0.0;0.0
0;1;73;0.0;0.0
0;1;74;0.0;0.0
0;1;75;0.0;0.0
0;1;76;0.0;0.0
0;1;77;0.0;0.0
0;1;78;0.0;0.0
0;1;79;0.0;0.0
0;1;80;0.0;0.0
0;1;81;16.839;0.0
0;1;82;20.7;0.0
0;1;83;16.482;0.0
0;1;84;13.069;0.0
0;1;85;19.313;0.0
0;1;86;18.999;0.0
0;1;87;348.381;0.0
0;1;88;0.0;0.0
0;1;89;0.0;0.0
0;1;90;0.0;0.0
0;1;91;0.0;0.0
0;1;92;0.0;0.0
0;1;93;0.0;0.0
0;1;94;0.0;0.0
0;1;95;0.0;0.0
0;1;96;0.0;0.0
0;1;97;0.0;0.0
0;1;98;0.0;0.0
0;1;99;0.0;0.0
0;1;100;0.0;0.0
0;1;101;0.0;0.0
0;1;102;0.0;0.0
0;1;103;0.0;0.0
0;1;104;0.0;0.0
0;1;105;16.643;0.0
0;1;106;18.954;0.0
0;1;107;16.457;0.0
0;1;108;23.432;0.0
0;1;109;18.786;0.0
0;1;110;16.03;0.0
0;1;111;20.55;0.0
0;1;112;29.495;0.0
0;1;113;313.384;0.0
0;1;114;0.0;0.0
0;1;115;0.0;0.0
0;1;116;0.0;0.0
0;1;117;0.0;0.0
0;1;118;0.0;0.0
0;1;119;0.0;0.0
0;1;120;0.0;0.0
0;1;121;0.0;0.0
0;1;122;0.0;0.0
0;1;123;0.0;0.0
0;1;124;0.0;0.0
0;1;125;0.0;0.0
0;1;126;0.0;0.0
0;1;127;0.0;0.0
0;1;128;0.0;0.0
0;1;129;20.231;0.0
0;1;130;18.546;0.0
0;1;131;18.076;0.0
0;1;132;26.457;0.0
0;1;133;18.537;0.0
0;1;134;20.58;0.0
0;1;135;18.258;0.0
0;1;136;17.508;0.0
0;1;137;308.648;0.0
0;1;138;0.0;0.0
0;1;139;0.0;0.0
0;1;140;0.0;0.0
0;1;141;0.0;0.0
0;1;142;0.0;0.0
0;1;143;0.0;0.0
0;1;144;0.0;0.0
0;1;145;0.0;0.0
0;1;146;0.0;0.0
0;1;147;0.0;0.0
0;1;148;0.0;0.0
0;1;149;0.0;0.0
0;1;150;0.0;0.0
0;1;151;0.0;0.0
0;1;152;0.0;0.0
0;1;153;19.876;0.0
0;1;154;19.418;0.0
0;1;155;16.665;0.0
0;1;156;25.207;0.0
0;1;157;17.149;0.0
0;1;158;18.268;0.0
0;1;159;503.421;0.0
0;1;160;0.0;0.0
0;1;161;416.018;0.0
0;1;162;0.0;0.0
0;1;163;0.0;0.0
0;1;164;0.0;0.0
0;1;165;0.0;0.0
0;1;166;0.0;0.0
0;1;167;0.0;0.0
0;2;0;503.421;0.0
0;2;1;503.421;0.0
0;2;2;503.421;0.0
0;2;3;0.0;0.0
0;2;4;0.0;0.0
0;2;5;378.496;0.0
0;2;6;0.0;0.0
0;2;7;402.765;0.0
0;2;8;354.851;0.0
0;2;9;308.946;0.0
0;2;10;247.563;0.0
0;2;11;202.543;0.0
0;2;12;156.93;0.0
0;2;13;489.401;0.0
0;2;14;503.421;0.0
0;2;15;503.421;0.0
0;2;16;503.421;0.0
0;2;17;309.538;0.0
0;2;18;115.68;0.0
0;2;19;132.151;0.0
0;2;20;154.773;0.0
0;2;21;171.384;0.0
0;2;22;182.216;0.0
0;2;23;207.563;0.0
0;2;24;247.017;0.0
0;2;25;0.0;0.0
0;2;26;0.0;0.0
0;2;27;0.0;0.0
0;2;28;0.0;0.0
0;2;29;0.0;0.0
0;2;30;117.635;0.0
0;2;31;362.822;0.0
0;2;32;316.799;0.0
0;2;33;268.545;0.0
0;2;34;203.933;0.0
0;2;35;151.288;0.0
0;2;36;119.245;0.0
0;2;37;503.421;0.0
0;2;38;503.421;0.0
0;2;39;503.421;0.0
0;2;40;503.421;0.0
0;2;41;111.086;0.0
0;2;42;0.0;0.0
0;2;43;0.0;0.0
0;2;44;0.0;0.0
0;2;45;0.0;0.0
0;2;46;0.0;0.0
0;2;47;0.0;0.0
0;2;48;0.0;0.0
0;2;49;0.0;0.0
0;2;50;0.0;0.0
0;2;51;0.0;0.0
0;2;52;0.0;0.0
0;2;53;0.0;0.0
0;2;54;0.0;0.0
0;2;55;0.0;0.0
0;2;56;0.0;0.0
0;2;57;82.508;0.0
0;2;58;99.109;0.0
0;2;59;87.928;0.0
0;2;60;143.267;0.0
0;2;61;171.994;0.0
0;2;62;256.332;0.0
0;2;63;503.421;0.0
0;2;64;39.147;0.0
0;2;65;0.0;0.0
0;2;66;0.0;0.0
0;2;67;0.0;0.0
0;2;68;0.0;0.0
0;2;69;0.0;0.0
0;2;70;489.17;0.0
0;2;71;0.0;0.0
0;2;72;503.421;0.0
0;2;73;0.0;0.0
0;2;74;0.0;0.0
0;2;75;0.0;0.0
0;2;76;0.0;0.0
0;2;77;0.0;0.0
0;2;78;0.0;0.0
0;2;79;0.0;0.0
0;2;80;256.313;0.0
0;2;81;174.003;0.0
0;2;82;174.731;0.0
0;2;83;503.421;0.0
0;2;84;503.421;0.0
0;2;85;503.421;0.0
0;2;86;449.708;0.0
0;2;87;360.031;0.0
0;2;88;210.476;0.0
0;2;89;170.456;0.0
0;2;90;0.0;0.0
0;2;91;0.0;0.0
0;2;92;222.497;0.0
0;2;93;0.0;0.0
0;2;94;503.421;0.0
0;2;95;180.139;0.0
0;2;96;376.692;0.0
0;2;97;378.99;0.0
0;2;98;0.0;0.0
0;2;99;0.0;0.0
0;2;100;0.0;0.0
0;2;101;193.586;0.0
0;2;102;0.0;0.0
0;2;103;421.872;0.0
0;2;104;376.7;0.0
0;2;105;497.399;0.0
0;2;106;503.421;0.0
0;2;107;503.421;0.0
0;2;108;503.421;0.0
0;2;109;503.421;0.0
0;2;110;503.421;0.0
0;2;111;324.37;0.0
0;2;112;91.812;0.0
0;2;113;0.0;0.0
0;2;114;0.0;0.0
0;2;115;0.0;0.0
0;2;116;0.0;0.0
0;2;117;0.0;0.0
0;2;118;0.0;0.0
0;2;119;0.0;0.0
0;2;120;0.0;0.0
0;2;121;0.0;0.0
0;2;122;0.0;0.0
0;2;123;85.098;0.0
0;2;124;205.615;0.0
0;2;125;213.586;0.0
0;2;126;240.05;0.0
0;2;127;233.38;0.0
0;2;128;199.103;0.0
0;2;129;189.349;0.0
0;2;130;185.232;0.0
0;2;131;234.187;0.0
0;2;132;503.421;0.0
0;2;133;503.421;0.0
0;2;134;351.144;0.0
0;2;135;86.855;0.0
0;2;136;71.886;0.0
0;2;137;503.421;0.0
0;2;138;193.642;0.0
0;2;139;89.421;0.0
0;2;140;0.0;0.0
0;2;141;0.0;0.0
0;2;142;291.414;0.0
0;2;143;31.46;0.0
0;2;144;0.0;0.0
0;2;145;0.0;0.0
0;2;146;0.0;0.0
0;2;147;0.0;0.0
0;2;148;0.0;0.0
0;2;149;0.0;0.0
0;2;150;0.0;0.0
0;2;151;0.0;0.0
0;2;152;0.0;0.0
0;2;153;201.78;0.0
0;2;154;188.603;0.0
0;2;155;173.476;0.0
0;2;156;154.594;0.0
0;2;157;116.419;0.0
0;2;158;101.951;0.0
0;2;159;401.681;0.0
0;2;160;503.421;0.0
0;2;161;0.0;0.0
0;2;162;0.0;0.0
0;2;163;0.0;0.0
0;2;164;0.0;0.0
0;2;165;0.0;0.0
0;2;166;459.933;0.0
0;2;167;503.421;0.0
0;3;0;503.421;0.0
0;3;1;503.421;0.0
0;3;2;503.421;0.0
0;3;3;503.421;0.0
0;3;4;503.421;0.0
0;3;5;503.421;0.0
0;3;6;503.421;0.0
0;3;7;503.421;0.0
0;3;8;503.421;0.0
0;3;9;503.421;0.0
0;3;10;503.421;0.0
0;3;11;503.421;0.0
0;3;12;503.421;0.0
0;3;13;503.421;76.825
0;3;14;503.421;70.031
0;3;15;503.421;0.0
0;3;16;503.421;0.0
0;3;17;503.421;0.0
0;3;18;503.421;0.0
0;3;19;503.421;0.0
0;3;20;503.421;0.0
0;3;21;503.421;0.0
0;3;22;503.421;0.0
0;3;23;503.421;0.0
0;3;24;503.421;0.0
0;3;25;503.421;0.0
0;3;26;503.421;0.0
0;3;27;503.421;0.0
0;3;28;503.421;0.0
0;3;29;503.421;0.0
0;3;30;503.421;0.0
0;3;31;503.421;0.0
0;3;32;503.421;0.0
0;3;33;503.421;0.0
0;3;34;503.421;0.0
0;3;35;503.421;0.0
0;3;36;503.421;0.0
0;3;37;503.421;0.0
0;3;38;503.421;0.0
0;3;39;503.421;0.0
0;3;40;503.421;0.0
0;3;41;503.421;0.0
0;3;42;503.421;0.0
0;3;43;503.421;0.0
0;3;44;503.421;33.864
0;3;45;503.421;22.528
0;3;46;498.986;0.0
0;3;47;496.069;0.0
0;3;48;351.484;0.0
0;3;49;340.292;0.0
0;3;50;337.161;0.0
0;3;51;331.788;0.0
0;3;52;328.819;0.0
0;3;53;329.791;0.0
0;3;54;328.287;0.0
0;3;55;379.181;0.0
0;3;56;398.986;0.0
0;3;57;347.213;0.0
0;3;58;349.945;0.0
0;3;59;344.151;0.0
0;3;60;333.767;0.0
0;3;61;424.327;0.0
0;3;62;195.429;0.0
0;3;63;324.435;0.0
0;3;64;302.611;0.0
0;3;65;503.421;0.0
0;3;66;503.421;0.0
0;3;67;503.421;0.0
0;3;68;452.712;0.0
0;3;69;0.0;0.0
0;3;70;0.0;0.0
0;3;71;344.807;0.0
0;3;72;358.472;0.0
0;3;73;401.301;0.0
0;3;74;503.421;0.0
0;3;75;503.421;0.0
0;3;76;503.421;0.0
0;3;77;503.421;0.0
0;3;78;503.421;0.0
0;3;79;503.421;0.0
0;3;80;503.421;0.0
0;3;81;503.421;0.0
0;3;82;503.421;0.0
0;3;83;503.421;0.0
0;3;84;503.421;0.0
0;3;85;503.421;0.0
0;3;86;503.421;0.0
0;3;87;503.421;0.0
0;3;88;503.421;0.0
0;3;89;503.421;0.0
0;3;90;503.421;0.0
0;3;91;503.421;0.0
0;3;92;503.421;0.0
0;3;93;503.421;0.0
0;3;94;503.421;0.0
0;3;95;503.421;0.0
0;3;96;503.421;0.0
0;3;97;503.421;0.0
0;3;98;503.421;0.0
0;3;99;503.421;0.0
0;3;100;503.421;0.0
0;3;101;503.421;0.0
0;3;102;503.421;0.0
0;3;103;503.421;0.0
0;3;104;503.421;0.0
0;3;105;503.421;0.0
0;3;106;503.421;0.0
0;3;107;503.421;24.055
0;3;108;503.421;97.174
0;3;109;503.421;75.172
0;3;110;503.421;52.743
0;3;111;503.421;56.231
0;3;112;503.421;47.722
0;3;113;503.421;41.285
0;3;114;503.421;71.775
0;3;115;503.421;59.925
0;3;116;503.421;61.353
0;3;117;503.421;55.256
0;3;118;503.421;25.22
0;3;119;503.421;28.89
0;3;120;503.421;40.819
0;3;121;503.421;40.075
0;3;122;503.421;51.312
0;3;123;503.421;62.913
0;3;124;503.421;79.814
0;3;125;503.421;93.911
0;3;126;503.421;126.814
0;3;127;503.421;121.552
0;3;128;503.421;83.258
0;3;129;503.421;77.388
0;3;130;503.421;58.965
0;3;131;503.421;43.394
0;3;132;503.421;39.781
0;3;133;503.421;9.472
0;3;134;503.421;0.0
0;3;135;503.421;3.619
0;3;136;503.421;0.0
0;3;137;503.421;12.839
0;3;138;503.421;36.256
0;3;139;503.421;48.757
0;3;140;503.421;54.747
0;3;141;503.421;65.773
0;3;142;503.421;46.874
0;3;143;503.421;64.314
0;3;144;503.421;67.798
0;3;145;503.421;78.862
0;3;146;503.421;82.231
0;3;147;503.421;91.307
0;3;148;503.421;94.26
0;3;149;503.421;96.024
0;3;150;503.421;131.593
0;3;151;503.421;115.144
0;3;152;503.421;68.641
0;3;153;503.421;38.968
0;3;154;503.421;20.099
0;3;155;503.421;0.0
0;3;156;503.421;0.0
0;3;157;503.421;0.0
0;3;158;503.421;0.0
0;3;159;503.421;0.0
0;3;160;503.421;0.0
0;3;161;503.421;0.0
0;3;162;503.421;0.0
0;3;163;503.421;0.0
0;3;164;503.421;0.0
0;3;165;503.421;0.0
0;3;166;503.421;0.0
0;3;167;503.421;0.0
5;0;0;0.0;0.0
5;0;1;503.421;0.0
5;0;2;90.43;0.0
5;0;3;332.783;0.0
5;0;4;341.37;0.0
5;0;5;348.117;0.0
5;0;6;392.08;0.0
5;0;7;385.94;0.0
5;0;8;356.212;0.0
5;0;9;342.174;0.0
5;0;10;439.647;0.0
5;0;11;211.307;0.0
5;0;12;314.069;0.0
5;0;13;468.24;0.0
5;0;14;0.0;0.0
5;0;15;292.564;0.0
5;0;16;200.313;0.0
5;0;17;277.714;0.0
5;0;18;503.421;0.0
5;0;19;0.0;0.0
5;0;20;286.0;0.0
5;0;21;503.421;0.0
5;0;22;503.421;0.0
5;0;23;503.421;0.0
5;0;24;0.0;0.0
5;0;25;0.0;0.0
5;0;26;341.201;0.0
5;0;27;503.421;0.0
5;0;28;503.421;0.0
5;0;29;503.421;0.0
5;0;30;9.987;0.0
5;0;31;422.871;0.0
5;0;32;387.758;0.0
5;0;33;372.829;0.0
5;0;34;481.123;0.0
5;0;35;503.421;0.0
5;0;36;365.787;0.0
5;0;37;503.421;0.0
5;0;38;503.421;0.0
5;0;39;503.421;0.0
5;0;40;289.559;0.0
5;0;41;344.592;0.0
5;0;42;503.421;0.0
5;0;43;503.421;0.0
5;0;44;503.421;0.0
5;0;45;0.0;0.0
5;0;46;362.441;0.0
5;0;47;0.0;0.0
5;0;48;0.0;0.0
5;0;49;0.0;0.0
5;0;50;0.0;0.0
5;0;51;0.0;0.0
5;0;52;0.0;0.0
5;0;53;282.607;0.0
5;0;54;293.397;0.0
5;0;55;364.066;0.0
5;0;56;355.544;0.0
5;0;57;304.017;0.0
5;0;58;302.569;0.0
5;0;59;503.421;0.0
5;0;60;482.876;0.0
5;0;61;0.0;0.0
5;0;62;0.0;0.0
5;0;63;503.421;0.0
5;0;64;503.421;0.0
5;0;65;0.0;0.0
5;0;66;0.0;0.0
5;0;67;503.421;0.0
5;0;68;503.421;0.0
5;0;69;503.421;0.0
5;0;70;503.421;0.0
5;0;71;503.421;0.0
5;0;72;0.0;0.0
5;0;73;0.0;0.0
5;0;74;0.0;0.0
5;0;75;0.0;0.0
5;0;76;0.0;0.0
5;0;77;0.0;0.0
5;0;78;151.524;0.0
5;0;79;503.421;0.0
5;0;80;276.362;0.0
5;0;81;342.857;0.0
5;0;82;336.686;0.0
5;0;83;323.433;0.0
5;0;84;306.813;0.0
5;0;85;303.092;0.0
5;0;86;300.096;0.0
5;0;87;320.315;0.0
5;0;88;503.421;0.0
5;0;89;503.421;0.0
5;0;90;0.0;0.0
5;0;91;232.611;0.0
5;0;92;503.421;0.0
5;0;93;413.669;0.0
5;0;94;503.421;0.0
5;0;95;503.421;0.0
5;0;96;503.421;0.0
5;0;97;503.421;0.0
5;0;98;503.421;0.0
5;0;99;503.421;0.0
5;0;100;503.421;0.0
5;0;101;503.421;0.0
5;0;102;503.421;0.0
5;0;103;503.421;0.0
5;0;104;503.421;0.0
5;0;105;503.421;0.0
5;0;106;497.615;0.0
5;0;107;464.65;0.0
5;0;108;458.083;0.0
5;0;109;431.338;0.0
5;0;110;503.421;0.0
5;0;111;503.421;0.0
5;0;112;503.421;0.0
5;0;113;503.421;0.0
5;0;114;503.421;0.0
5;0;115;391.298;0.0
5;0;116;0.0;0.0
5;0;117;463.699;0.0
5;0;118;441.085;0.0
5;0;119;456.72;0.0
5;0;120;479.737;0.0
5;0;121;503.421;0.0
5;0;122;503.421;0.0
5;0;123;503.421;0.0
5;0;124;503.421;0.0
5;0;125;503.421;0.0
5;0;126;503.421;0.0
5;0;127;503.421;0.0
5;0;128;483.063;0.0
5;0;129;479.474;0.0
5;0;130;460.467;0.0
5;0;131;446.53;0.0
5;0;132;451.867;0.0
5;0;133;409.996;0.0
5;0;134;401.243;0.0
5;0;135;503.421;0.0
5;0;136;503.421;0.0
5;0;137;503.421;0.0
5;0;138;503.421;0.0
5;0;139;503.421;0.0
5;0;140;503.421;0.0
5;0;141;503.421;0.0
5;0;142;129.72;0.0
5;0;143;503.421;0.0
5;0;144;503.421;0.0
5;0;145;503.421;0.0
5;0;146;503.421;0.0
5;0;147;503.421;0.0
5;0;148;503.421;0.0
5;0;149;503.421;0.0
5;0;150;503.421;0.0
5;0;151;503.421;0.0
5;0;152;503.421;0.0
5;0;153;503.421;0.0
5;0;154;503.421;0.0
5;0;155;503.421;0.0
5;0;156;503.421;0.0
5;0;157;503.421;0.0
5;0;158;503.421;0.0
5;0;159;503.421;0.0
5;0;160;503.421;0.0
5;0;161;503.421;0.0
5;0;162;503.421;0.0
5;0;163;503.421;0.0
5;0;164;503.421;0.0
5;0;165;503.421;0.0
5;0;166;503.421;0.0
5;0;167;503.421;0.0
5;1;0;0.0;0.0
5;1;1;0.0;0.0
5;1;2;0.0;0.0
5;1;3;0.0;0.0
5;1;4;0.0;0.0
5;1;5;0.0;0.0
5;1;6;0.0;0.0
5;1;7;0.0;0.0
5;1;8;0.0;0.0
5;1;9;0.0;0.0
5;1;10;0.0;0.0
5;1;11;0.0;0.0
5;1;12;0.0;0.0
5;1;13;0.0;0.0
5;1;14;0.0;0.0
5;1;15;0.0;0.0
5;1;16;0.0;0.0
5;1;17;201.812;0.0
5;1;18;0.0;0.0
5;1;19;0.0;0.0
5;1;20;0.0;0.0
5;1;21;0.0;0.0
5;1;22;0.0;0.0
5;1;23;0.0;0.0
5;1;24;0.0;0.0
5;1;25;0.0;0.0
5;1;26;0.0;0.0
5;1;27;0.0;0.0
5;1;28;0.0;0.0
5;1;29;0.0;0.0
5;1;30;0.0;0.0
5;1;31;5.881;0.0
5;1;32;12.413;0.0
5;1;33;15.113;0.0
5;1;34;17.641;0.0
5;1;35;16.511;0.0
5;1;36;20.899;0.0
5;1;37;14.462;0.0
5;1;38;16.993;0.0
5;1;39;29.861;0.0
5;1;40;0.0;0.0
5;1;41;342.745;0.0
5;1;42;0.0;0.0
5;1;43;0.0;0.0
5;1;44;0.0;0.0
5;1;45;0.0;0.0
5;1;46;0.0;0.0
5;1;47;0.0;0.0
5;1;48;0.0;0.0
5;1;49;0.0;0.0
5;1;50;0.0;0.0
5;1;51;0.0;0.0
5;1;52;0.0;0.0
5;1;53;0.0;0.0
5;1;54;0.0;0.0
5;1;55;0.0;0.0
5;1;56;0.0;0.0
5;1;57;0.0;0.0
5;1;58;15.79;0.0
5;1;59;15.746;0.0
5;1;60;11.826;0.0
5;1;61;18.083;0.0
5;1;62;14.815;0.0
5;1;63;340.047;0.0
5;1;64;26.546;0.0
5;1;65;0.0;0.0
5;1;66;0.0;0.0
5;1;67;0.0;0.0
5;1;68;0.0;0.0
5;1;69;0.0;0.0
5;1;70;0.0;0.0
5;1;71;0.0;0.0
5;1;72;0.0;0.0
5;1;73;0.0;0.0
5;1;74;0.0;0.0
5;1;75;0.0;0.0
5;1;76;0.0;0.0
5;1;77;0.0;0.0
5;1;78;0.0;0.0
5;1;79;0.0;0.0
5;1;80;0.0;0.0
5;1;81;15.175;0.0
5;1;82;18.655;0.0
5;1;83;14.853;0.0
5;1;84;11.778;0.0
5;1;85;17.405;0.0
5;1;86;17.122;0.0
5;1;87;313.958;0.0
5;1;88;0.0;0.0
5;1;89;0.0;0.0
5;1;90;0.0;0.0
5;1;91;0.0;0.0
5;1;92;0.0;0.0
5;1;93;0.0;0.0
5;1;94;0.0;0.0
5;1;95;0.0;0.0
5;1;96;0.0;0.0
5;1;97;0.0;0.0
5;1;98;0.0;0.0
5;1;99;0.0;0.0
5;1;100;0.0;0.0
5;1;101;0.0;0.0
5;1;102;0.0;0.0
5;1;103;0.0;0.0
5;1;104;0.0;0.0
5;1;105;14.998;0.0
5;1;106;17.082;0.0
5;1;107;14.831;0.0
5;1;108;21.117;0.0
5;1;109;16.93;0.0
5;1;110;14.446;0.0
5;1;111;18.52;0.0
5;1;112;15.202;0.0
5;1;113;293.684;0.0
5;1;114;0.0;0.0
5;1;115;0.0;0.0
5;1;116;0.0;0.0
5;1;117;0.0;0.0
5;1;118;0.0;0.0
5;1;119;0.0;0.0
5;1;120;0.0;0.0
5;1;121;0.0;0.0
5;1;122;0.0;0.0
5;1;123;0.0;0.0
5;1;124;0.0;0.0
5;1;125;0.0;0.0
5;1;126;0.0;0.0
5;1;127;0.0;0.0
5;1;128;0.0;0.0
5;1;129;18.232;0.0
5;1;130;16.713;0.0
5;1;131;16.29;0.0
5;1;132;23.843;0.0
5;1;133;16.706;0.0
5;1;134;18.547;0.0
5;1;135;16.454;0.0
5;1;136;15.778;0.0
5;1;137;278.152;0.0
5;1;138;0.0;0.0
5;1;139;0.0;0.0
5;1;140;0.0;0.0
5;1;141;0.0;0.0
5;1;142;0.0;0.0
5;1;143;0.0;0.0
5;1;144;0.0;0.0
5;1;145;0.0;0.0
5;1;146;0.0;0.0
5;1;147;0.0;0.0
5;1;148;0.0;0.0
5;1;149;0.0;0.0
5;1;150;0.0;0.0
5;1;151;0.0;0.0
5;1;152;0.0;0.0
5;1;153;17.912;0.0
5;1;154;17.499;0.0
5;1;155;15.018;0.0
